instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,budget_mode,budget_key,p,compiled_2q_budget,compiled_2q_gates_per_layer,actual_2q_gates,warm_start_policy,pair_closure,relaxation_method,relaxation_status,relaxation_objective,marginal_set_sha256,mean_abs_original_margin,weak_signal_flag,optimizer,optimizer_seed,restart_id,evaluation_budget,evaluations,shots,circuit_seed,measurement_seed,initial_parameters_sha256,optimized_parameters_json,original_objective_mean,original_objective_best,optimum_hit_rate,encoded_energy_mean,auxiliary_inconsistency_rate,statevector_norm,optimizer_runtime_sec,optimizer_terminated_early,optimizer_message,initialization_seed,objective_scoring,encoded_energy_role,status,failure_kind,failure_message,config_hash,manifest_hash,e3_summary_hash,code_commit
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,dadfb7da8f2b73948c622546aa635e35e7e6ba3382556c62337fc2584793f3b2,"[1.8311287142791544,2.356446248150928]",-0.6484919912688927,-6.0,0.028739159281174705,-0.6484919912688927,0.0,0.9999999999999997,0.09613449999596924,True,Return from COBYLA because the trust region radius reaches its lower bound.,1460988746692337339,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,781f59fa79617b8e932ad1ee7a76d57abca56e3aee99b5fe41731f892deb799e,"[5.987633526974768,1.3096332312273913]",-2.1878335694288977,-6.0,0.0649803267867564,-2.1878335694288977,0.0,1.0,0.031973500008462,True,Return from COBYLA because the trust region radius reaches its lower bound.,14659272653289694040,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,0004587b198d8845f1f05a83ee6ac940c4193b5d2400ce0b0e17e70284eadb3c,"[1.0757103757949145,1.8594270548063276]",-0.7270047665895711,-6.0,0.03405274655892552,-0.7270047665895711,0.0,0.9999999999999998,0.033919000008609146,True,Return from COBYLA because the trust region radius reaches its lower bound.,6701360635463072174,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,dadfb7da8f2b73948c622546aa635e35e7e6ba3382556c62337fc2584793f3b2,"[2.8441795936883594,2.848145822257244]",-2.3807731437225708,-6.0,0.04502790723213821,-2.3807731437225708,0.0,0.9999999999999998,0.0306230999995023,True,Return from COBYLA because the trust region radius reaches its lower bound.,1460988746692337339,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,781f59fa79617b8e932ad1ee7a76d57abca56e3aee99b5fe41731f892deb799e,"[2.8436150319694513,2.8477588816901647]",-2.3807664322970963,-6.0,0.045028464363887674,-2.3807664322970963,0.0,0.9999999999999991,0.032188800018047914,True,Return from COBYLA because the trust region radius reaches its lower bound.,14659272653289694040,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p1,1,,28,28,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,0004587b198d8845f1f05a83ee6ac940c4193b5d2400ce0b0e17e70284eadb3c,"[3.3765578050122076,-1.8122124757986473]",-0.9718388380117945,-6.0,0.029467254393194857,-0.9718388380117945,0.0,1.0000000000000002,0.03775259997928515,True,Return from COBYLA because the trust region radius reaches its lower bound.,6701360635463072174,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p2,2,,28,56,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,8074bad4f5d2b6f6aad4153ff918b877f13856a07c5f344f7013e3902da4aabf,"[1.8291331115881464,3.6386921836136117,2.495281947801213,0.27521509996245275]",-1.2641017464136612,-6.0,0.07589025127038833,-1.2641017464136612,0.0,0.9999999999999997,0.06921139999758452,True,Return from COBYLA because the trust region radius reaches its lower bound.,12171300898707819430,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p2,2,,28,56,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,e5992a8e0fe4fcd3a45baa038af9df2dc6e6779c7f42f69641a80efb35069b4c,"[4.797395581347848,5.002049108797553,0.5120706425979291,0.7771935855298648]",-2.2797119215722192,-6.0,0.07565776431517578,-2.2797119215722192,0.0,0.9999999999999989,0.06667190001462586,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,5678749607064642685,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p2,2,,28,56,cold_start,not_applicable,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,1c72fef45d8e8c9eb8686e8a51069dbc06d4ee59d9c5d7451d2bca335f7ed8c0,"[2.036039410793976,4.877921395579278,1.5279399418959267,3.393062340006477]",-2.2122727904083384,-6.0,0.06936582476905737,-2.2122727904083384,0.0,0.9999999999999993,0.08401400002185255,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,17224858876724796716,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,test,all_native,,design_abc223721d7e256793a8,6,0,equal_layer,equal_layer_p2,2,,28,56,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal,-10.666666666666664,1bf491c162f228b7b9ae1b93ebc956885b6e124d546e637aef4efc4d3fd1079b,0.16666666666666666,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,8074bad4f5d2b6f6aad4153ff918b877f13856a07c5f344f7013e3902da4aabf,"[1.6368709182928514,5.014733570211988,1.9196384109940692,1.3947939232431557]",-2.8698091765889795,-6.0,0.09266551108369078,-2.8698091765889795,0.0,1.0000000000000002,0.06122579998918809,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,12171300898707819430,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,1323139f63ddff08f2dc448b3638a94f66fb4909efee68234c2ca120337a9afa,749d39f68d29d796da0060f6c180c3306254979e
